USERID,LTV
34332307,2.9
4340639,2.9
34379850,2.9
32869859,2.9
34378008,2.9
34208962,2.9
29852732,2.9
34379071,2.9
34369522,2.9
34201133,2.9
33301612,2.9
34377398,2.9
29601151,2.9
34167181,2.9
34220043,2.9
34380142,2.9
34377268,2.9
352027,2.9
26673045,2.9
34376273,2.9
34372998,2.9
34380091,2.9
3005347,2.88
5050702,2.87
16746694,2.87
19172141,2.87
2575698,2.87
20210013,2.87
5171113,2.81
4246079,2.8
16285550,2.8
8882621,2.8
12012817,2.8
4487131,2.8
2441619,2.8
34029337,2.8
33936024,2.8
29365440,2.8
22246568,2.8
11505250,2.8
33978600,2.8
330726,2.8
34344691,2.8
27324442,2.8
33886237,2.8
33543575,2.8
8433021,2.8
22515634,2.8
26667465,2.8
13567703,2.78
7852199,2.75
21228133,2.73
6993958,2.73
16722147,2.73
802187,2.73
22836126,2.73
20878582,2.73
5136003,2.73
13606309,2.73
22040214,2.73
20795373,2.73
18303392,2.71
21375706,2.7
7254778,2.7
30688510,2.7
12381976,2.7
11619888,2.66
14667419,2.66
22868744,2.66
13383281,2.66
19566203,2.66
4376246,2.66
3090269,2.66
7253967,2.66
820802,2.66
9216251,2.66
19997308,2.66
9501421,2.66
11591022,2.66
3930677,2.62
11180201,2.61
31831263,2.6
32227592,2.6
57047,2.6
29309578,2.6
13193368,2.6
33067560,2.6
6322552,2.59
7479046,2.59
18830076,2.59
21251477,2.59
23621414,2.59
7981094,2.54
18056384,2.52
6599591,2.52
5663027,2.52
8829032,2.52
15261841,2.52
5096750,2.52
10487898,2.52
2991620,2.52
17047166,2.52
3409017,2.5
12851146,2.5
33555120,2.5
26921066,2.5
4349008,2.5
29120347,2.5
24281163,2.5
3553707,2.5
33154562,2.5
34333524,2.5
25501476,2.5
31556749,2.5
759384,2.5
34152135,2.5
27170913,2.5
34090748,2.5
1090297,2.5
4215846,2.5
34348082,2.5
33601862,2.5
24797753,2.5
23811650,2.47
7982323,2.45
17478355,2.45
7814020,2.45
2954563,2.45
8918543,2.45
11519074,2.45
14221675,2.45
20153023,2.45
11976781,2.45
8235088,2.43
4559183,2.41
6577466,2.4
23993854,2.4
34089337,2.4
17477441,2.4
32030466,2.4
988368,2.4
31973247,2.4
33227922,2.4
31385143,2.4
19779112,2.38
8473490,2.38
2254586,2.38
15161037,2.38
22138112,2.38
2520455,2.38
19169796,2.38
9262868,2.38
11128764,2.38
5244971,2.38
20777586,2.38
20540429,2.38
8187465,2.38
8684577,2.38
7234395,2.38
15700175,2.38
11000540,2.35
22834098,2.35
13029526,2.33
3606749,2.31
1753806,2.31
14579616,2.31
3459422,2.31
19769511,2.31
273643,2.31
10130688,2.31
7979094,2.31
3765815,2.31
7105875,2.31
12492669,2.31
4894849,2.31
12055454,2.31
9039743,2.31
33672848,2.3
17690979,2.3
20631543,2.3
2630171,2.3
27420924,2.3
721815,2.3
6225746,2.3
34004278,2.3
34301704,2.3
5415583,2.28
13581742,2.28
2818854,2.26
13230421,2.24
2385524,2.24
19173332,2.24
5303802,2.24
20832656,2.24
20665730,2.24
22744067,2.24
20127794,2.24
37943,2.24
9533647,2.24
13872311,2.24
2622095,2.24
11700804,2.24
1687488,2.24
3040112,2.24
14089207,2.24
9337234,2.24
21665959,2.24
2899219,2.24
3378055,2.24
416572,2.21
4667673,2.2
31978458,2.2
34118635,2.2
33860246,2.2
360390,2.2
33156769,2.2
5858970,2.2
32614400,2.2
9753102,2.17
3257665,2.17
1760484,2.17
12327570,2.17
2339804,2.17
17525088,2.17
7523725,2.17
7617754,2.17
15276545,2.17
7557393,2.17
5878627,2.17
8269612,2.17
9095115,2.17
7974310,2.17
11086988,2.17
2686262,2.17
1266477,2.14
21159661,2.14
13418692,2.14
609050,2.14
26650533,2.1
5223844,2.1
4980599,2.1
32721176,2.1
4348024,2.1
5670793,2.1
2580986,2.1
34020989,2.1
21385018,2.1
33012898,2.1
25347288,2.1
12094818,2.1
29799781,2.1
7612859,2.1
34261859,2.1
31907188,2.1
9515290,2.1
14739457,2.1
24222221,2.1
11155405,2.1
1728421,2.1
17813878,2.1
32240513,2.1
15593473,2.1
7997982,2.1
5159612,2.1
8299780,2.1
21557794,2.1
33266372,2.1
6920130,2.1
33291615,2.1
31861551,2.1
18799180,2.1
13348629,2.07
16948575,2.07
3615391,2.07
673669,2.07
5841256,2.03
12748494,2.03
6389571,2.03
168883,2.03
8566633,2.03
18392392,2.03
9170835,2.03
15699751,2.03
20634777,2.03
5007469,2.03
9354093,2.03
17913567,2.03
11928792,2.03
24035567,2
21743954,2
13647471,2
9489111,2
32133294,2
32545228,2
32150846,2
32536569,2
31789183,2
966307,2
24870147,2
2222039,2
32618285,2
1077241,2
4147688,2
4727066,2
32386596,2
21642223,2
21500284,2
26804242,2
31687238,2
27796670,2
28749123,2
30748883,2
2529625,2
24941021,2
5088099,2
3960774,2
13240046,2
29914580,2
33996156,2
29106327,2
29113966,2
11916915,2
33559415,2
405129,2
33193012,2
32359521,2
34319715,2
32654730,2
33044397,2
6679443,2
24649849,2
25025717,2
29775509,2
32392622,2
23678357,2
32869958,2
27242716,2
6710170,2
29376107,2
16160251,2
33601294,2
34365504,2
25006401,2
1066004,2
29626617,2
229016,2
31620780,2
33552943,2
34049044,2
32755238,2
31871590,2
4128581,2
28591877,2
22165260,2
33165254,2
10666799,2
793135,2
28038921,2
27148473,2
20669414,2
20486530,2
33420028,2
26686468,2
32894675,2
3905813,2
33843083,2
4863125,2
29955078,2
29726730,2
28123054,2
32074731,2
32172529,2
13536962,2
8257557,2
1271024,2
32338611,2
21256539,2
32592155,2
9100065,2
33114592,2
32039756,2
11889892,2
34213629,2
32573912,2
31754119,2
29387492,2
8985540,2
30188634,2
22072007,2
21674740,2
29934873,2
29720288,2
26527636,2
26104254,2
11397235,2
26952382,2
32617349,2
7101116,2
25730216,2
1364896,2
2409775,2
26579161,2
31581240,2
32744211,2
32242794,2
13292395,2
32035439,2
34378645,2
32647879,2
33662246,2
1216410,2
17744822,2
34355791,2
31991640,2
20612610,2
5291324,2
32352417,2
33605415,2
32174705,2
31480311,2
33948398,2
13038076,2
33859965,2
10500225,2
1907111,2
25927870,2
24508170,2
31270555,2
32064712,2
12773225,2
30536073,2
10098493,2
20641588,2
32316542,2
17276020,2
6817645,2
32387409,2
32979828,2
33064819,2
32776392,2
27125772,2
33720788,2
26600494,2
19593504,2
31570559,2
32710932,2
7122648,2
28439954,2
22300860,2
31360086,2
32760140,2
32542387,2
30941793,2
9715082,2
5972386,2
33241704,2
25367213,2
31940377,2
33709895,2
32515636,2
31966291,2
25780073,2
32341611,2
15900414,2
22487012,2
32237105,2
20683796,2
12536523,2
32787868,2
30961411,2
26997669,2
28728563,2
4154705,1.96
5796524,1.96
9671110,1.96
20702893,1.96
21773717,1.96
13235340,1.96
9396310,1.96
81348,1.96
16693533,1.96
19824547,1.96
5918883,1.96
20883284,1.96
19611052,1.91
22107128,1.9
27579398,1.9
31270633,1.9
9065973,1.9
8455341,1.9
21285894,1.9
33557167,1.9
24897592,1.9
17030840,1.9
1535923,1.9
33977374,1.9
32977879,1.9
11117713,1.89
6095158,1.89
18167973,1.89
19422292,1.89
21554865,1.89
15211515,1.89
20737076,1.89
123364,1.82
15840896,1.82
2258454,1.82
19985329,1.82
1609059,1.82
19803956,1.82
4523455,1.82
9363587,1.82
13902599,1.82
16483447,1.82
18212235,1.82
8105300,1.82
6913728,1.82
1382001,1.82
4499532,1.82
12447563,1.82
56298,1.82
2498299,1.82
16875291,1.82
1704426,1.8
178903,1.8
11512051,1.77
9001516,1.75
1519808,1.75
5792720,1.75
19690360,1.75
6540793,1.75
5352198,1.75
17287145,1.75
13870857,1.75
789065,1.75
18275863,1.75
11531859,1.75
15412127,1.75
3250033,1.75
3486792,1.75
12044076,1.75
11768383,1.75
11657870,1.7
3649770,1.7
7494983,1.7
551216,1.7
18755580,1.7
18445558,1.68
8223048,1.68
3012532,1.68
14785930,1.68
21688713,1.68
7313553,1.68
6480150,1.68
17395709,1.68
17069192,1.68
13185669,1.68
4704721,1.68
3311333,1.68
17000976,1.68
9403589,1.68
10814050,1.68
21653762,1.68
18751886,1.68
4233194,1.68
9227776,1.61
19351293,1.61
16069445,1.61
5075986,1.61
4432424,1.61
4480063,1.61
1702145,1.61
5177390,1.61
21046025,1.61
6458392,1.61
8217429,1.61
5512967,1.61
9503785,1.61
7191462,1.61
4888802,1.61
9517330,1.61
5463798,1.61
14386489,1.61
17064666,1.61
17626713,1.61
5564431,1.61
4700616,1.6
21079835,1.6
32592932,1.6
27728102,1.6
31489945,1.6
8031147,1.6
31588920,1.6
24015998,1.6
33539960,1.6
21463865,1.56
4759403,1.54
13180740,1.54
6577113,1.54
22376597,1.54
21788987,1.54
16130302,1.54
23281558,1.54
11006207,1.54
16396755,1.54
8641752,1.54
2691248,1.54
11133539,1.54
34332393,1.5
30157255,1.5
18008863,1.5
7261921,1.5
32867409,1.5
34353514,1.5
6271715,1.5
9094505,1.5
25651053,1.5
34345974,1.5
15421186,1.47
247240,1.47
16014312,1.47
19524880,1.47
4272267,1.47
4498752,1.47
21217972,1.47
23966276,1.47
9632440,1.47
17260748,1.47
8093332,1.47
15326947,1.47
7053137,1.47
21889178,1.47
10567482,1.47
782740,1.47
23962757,1.47
3489643,1.47
1939257,1.47
1013073,1.47
17547880,1.47
8459734,1.47
6774070,1.42
13540848,1.4
4528801,1.4
6078881,1.4
14277920,1.4
5872062,1.4
21807607,1.4
18930807,1.4
9658567,1.4
11908958,1.4
1447238,1.4
24295258,1.4
5673748,1.4
1164241,1.4
4784749,1.4
3470004,1.4
8138482,1.4
9260343,1.4
19664886,1.4
5647394,1.4
23732746,1.4
7250148,1.4
19595697,1.4
8339071,1.4
13194264,1.4
9860966,1.4
21009696,1.4
12795671,1.4
29054405,1.4
6837153,1.4
21210223,1.4
54507,1.4
6774335,1.4
17187685,1.4
5836285,1.4
6205838,1.4
33386843,1.4
13374545,1.4
2564494,1.35
15931580,1.33
10155593,1.33
8612230,1.33
17348712,1.33
14030200,1.33
14237157,1.33
11800636,1.33
6995686,1.33
18187070,1.33
23044470,1.33
19484563,1.33
5303574,1.33
7261654,1.33
22486635,1.33
14340920,1.33
4699328,1.33
9396894,1.33
3018836,1.33
7349929,1.3
24193603,1.3
27019205,1.3
26864071,1.3
8721991,1.28
21913148,1.28
15367182,1.28
11306409,1.28
7794481,1.28
17553468,1.28
20638539,1.27
19860087,1.26
20462188,1.26
17619310,1.26
3523939,1.26
15297550,1.26
4690742,1.26
19227470,1.26
5389357,1.26
12259759,1.26
11985126,1.26
16315379,1.26
18278853,1.26
4914569,1.26
20492557,1.26
13397015,1.26
18517167,1.26
5565370,1.26
14392253,1.26
9329354,1.26
4418324,1.26
8319407,1.26
6769103,1.26
24260768,1.26
11656889,1.26
8769142,1.26
23519679,1.26
21530568,1.26
4958069,1.26
17319802,1.21
15367766,1.21
24142568,1.21
28565124,1.2
22621093,1.2
32800102,1.2
4611986,1.2
2907397,1.2
27087821,1.2
24564930,1.2
21793718,1.2
23275076,1.2
1883202,1.19
5236273,1.19
251952,1.19
17831081,1.19
9747227,1.19
11405027,1.19
4877722,1.19
51577,1.19
8818804,1.19
9103184,1.19
11671511,1.19
2108399,1.19
3887476,1.19
16708360,1.19
18688514,1.19
4605874,1.19
16338434,1.19
8518439,1.19
4439895,1.19
1658119,1.19
15363660,1.19
5621982,1.17
19365608,1.17
1586411,1.14
9145069,1.14
13193893,1.14
8301565,1.14
23228399,1.14
22696900,1.14
3622129,1.12
78681,1.12
14593147,1.12
22766280,1.12
12004923,1.12
4897358,1.12
18320630,1.12
1799355,1.12
19659406,1.12
8714623,1.12
15527387,1.12
13446206,1.12
14229424,1.12
11716220,1.12
2426033,1.12
13561042,1.12
3725269,1.12
21065336,1.12
17207855,1.12
648973,1.12
17764907,1.12
18800277,1.12
20374902,1.12
23202773,1.12
5461175,1.12
666649,1.12
9858874,1.12
12262481,1.12
26348200,1.1
33365381,1.1
7973676,1.1
34013735,1.1
32131447,1.1
3708646,1.1
32530415,1.1
31710068,1.1
13849510,1.1
22105714,1.1
32513047,1.1
33090879,1.1
32542280,1.1
22335742,1.1
24443544,1.1
23449343,1.1
10555050,1.07
14221975,1.07
10811,1.07
7681578,1.07
551699,1.07
21703280,1.07
4897230,1.07
8432768,1.07
8993886,1.07
17542953,1.07
684408,1.07
19018136,1.07
15135636,1.07
13786881,1.07
19137989,1.07
24071710,1.07
5541968,1.07
4663832,1.07
8490356,1.07
18392122,1.07
8326849,1.05
9156549,1.05
669034,1.05
5195461,1.05
1925440,1.05
1287679,1.05
11901665,1.05
3338722,1.05
12497422,1.05
8253468,1.05
12932395,1.05
9722137,1.05
9784477,1.05
9010067,1.05
1870442,1.05
8181287,1.05
2212566,1.05
809316,1.05
5424857,1.05
12067066,1.05
8134157,1.05
17608808,1.05
18848806,1.05
5266030,1.05
4168115,1.05
114795,1.05
8603126,1.05
13977021,1.05
9604401,1.05
12660860,1.05
17531722,1.05
8237332,1.05
2063433,1.05
8267879,1.05
29075751,1
14544168,1
32791899,1
11631978,1
30895863,1
29028461,1
25934233,1
32122716,1
28296534,1
29020574,1
32913840,1
34063801,1
33603072,1
31293045,1
33356680,1
19351382,1
29134245,1
32431599,1
27535092,1
20370334,1
32835556,1
27408700,1
31362500,1
27003013,1
34330580,1
18923539,1
32129612,1
19350091,1
30900355,1
2803859,1
31437969,1
27292365,1
33422654,1
26169992,1
34167039,1
31951972,1
28690218,1
28890882,1
32414409,1
34027390,1
25489687,1
31939983,1
33062209,1
33890811,1
34027798,1
31985567,1
20663563,1
27239703,1
29936378,1
33265480,1
34377625,1
25027961,1
19795656,1
25041628,1
25854449,1
31423142,1
9314581,1
32243532,1
32239324,1
34350818,1
32268907,1
29090864,1
29946172,1
26375183,1
34331569,1
20434776,1
27499513,1
33933160,1
31326035,1
3366365,1
31543390,1
33098018,1
24424282,1
18889035,1
28552812,1
27031233,1
34212179,1
26957830,1
32439177,1
34208855,1
1275367,1
32729673,1
1934272,1
9458296,1
2381802,1
28277667,1
33775670,1
33167742,1
22963186,1
33768069,1
33850475,1
34366902,1
25266058,1
5133051,1
34304324,1
33523736,1
32333410,1
34088084,1
20272559,1
32100226,1
33626758,1
6523578,1
33118599,1
29392313,1
33999316,1
32418603,1
33783064,1
29103155,1
32408833,1
33845245,1
6247441,1
8666485,1
32523807,1
29395176,1
4176554,1
31555556,1
33393322,1
33720637,1
32925077,1
32719833,1
33903272,1
34188647,1
32402760,1
33472704,1
27719374,1
33835799,1
32498061,1
2524324,1
31548489,1
33784999,1
31481400,1
28973636,1
34201621,1
30941986,1
31420241,1
32478538,1
31740468,1
34253880,1
31867761,1
31411670,1
22550049,1
33827575,1
29589913,1
24843611,1
29198344,1
32789524,1
33823473,1
1977803,1
34161568,1
22174864,1
32355444,1
34124992,1
34000902,1
27903972,1
24830917,1
34380015,1
31786790,1
31874300,1
33817106,1
34231471,1
28574447,1
32681280,1
33353029,1
2524581,1
33547312,1
33015962,1
32294929,1
32302004,1
33786110,1
31775591,1
34215278,1
33258124,1
29718533,1
25141609,1
1914060,1
23452694,1
33612221,1
33919307,1
33406057,1
33610166,1
5623904,1
32650082,1
7281151,1
28142435,1
26122657,1
29931985,1
32019235,1
33285519,1
33870228,1
32182968,1
29689074,1
33043884,1
32548417,1
19528867,1
31390417,1
25799635,1
32112688,1
2225699,1
34175724,1
18524264,1
32076499,1
34031181,1
33235373,1
23817867,1
32680271,1
34099838,1
32196494,1
34295696,1
3567933,1
33204102,1
27390443,1
23397268,1
2773365,1
28276025,1
33166929,1
31523733,1
33710999,1
28682519,1
33244167,1
19832885,1
20781767,1
28404462,1
33703838,1
25872424,1
582685,1
32423252,1
30100267,1
23382622,1
34258376,1
554724,1
32922211,1
18118192,1
32084454,1
33006193,1
32230932,1
32369515,1
33820990,1
32729114,1
31942224,1
32289335,1
21557968,1
2314754,1
32514731,1
10740804,1
23277469,1
22161151,1
34338990,1
32244676,1
20791259,1
1409686,1
29871760,1
33435344,1
34199425,1
34327314,1
29601141,1
21015930,1
28332825,1
6959592,1
4928411,1
34180648,1
33975983,1
33639833,1
33540133,1
34048250,1
32811264,1
34300157,1
30197375,1
33685980,1
31790427,1
28439856,1
33626246,1
3827097,1
25356619,1
31975706,1
34377465,1
32911360,1
32379827,1
32655760,1
20787587,1
34064584,1
11593614,1
16570787,1
28979458,1
24862931,1
28677650,1
29581593,1
33698002,1
34091708,1
30056104,1
33452237,1
31857883,1
33428457,1
2176218,1
32320109,1
27914898,1
34350229,1
1399640,1
24969923,1
34020114,1
28267676,1
31950911,1
19670328,1
26124940,1
28671232,1
33161307,1
14142737,1
34314046,1
17411442,1
24967538,1
6855168,1
5701790,1
4606011,1
31322192,1
33958039,1
33820203,1
28089545,1
8897772,1
27127960,1
26238012,1
33604340,1
21507208,1
6396425,1
9182488,1
22396604,1
26074388,1
33241481,1
32580736,1
32491007,1
12722520,1
32323727,1
31295834,1
33826192,1
31508438,1
32698788,1
27813864,1
32233645,1
31793926,1
25301001,1
24667035,1
28299119,1
27639072,1
32761559,1
32075007,1
32235006,1
33366241,1
14973293,1
29448851,1
21008238,1
33538616,1
34160819,1
27155340,1
32264753,1
27750925,1
2658301,1
29439417,1
21065905,1
31064610,1
32872602,1
28602189,1
31354921,1
29423824,1
17386707,1
21771002,1
29561417,1
31662691,1
33961717,1
13845749,1
34069840,1
32105966,1
23219864,1
27826612,1
29105708,1
32459359,1
28120107,1
14576326,1
30120220,1
30122361,1
26087243,1
34159910,1
28812642,1
33398941,1
33899126,1
27225201,1
29658769,1
34000971,1
32972986,1
33083696,1
30924921,1
16502907,1
32596300,1
33865031,1
28115658,1
20876273,1
33101110,1
19305927,1
32771736,1
6086376,1
8760368,1
30970681,1
9346584,1
31932888,1
33658052,1
32792323,1
21673309,1
32008895,1
34376083,1
23052201,1
22933488,1
5561702,1
34372929,1
33471037,1
11984100,1
22852098,1
33882118,1
31694859,1
32516790,1
31319336,1
32835954,1
31817983,1
25544057,1
33770748,1
33904710,1
33794978,1
26000093,1
32431085,1
22452560,1
34332077,1
30748330,1
20015732,1
32351777,1
33655606,1
33668834,1
27679934,1
15706220,1
34095194,1
34116935,1
7612926,1
11964650,1
24920921,1
34366880,1
22429872,1
31851290,1
30803364,1
34358566,1
31928489,1
25849611,1
31556246,1
5028845,1
33015695,1
34333566,1
19471045,1
34109163,1
30121546,1
4140681,1
25949517,1
21808623,1
1205940,1
33045680,1
20523259,1
33829826,1
32049528,1
34316834,1
24468445,1
34290732,1
34109454,1
33595349,1
29168870,1
33659655,1
33344297,1
34377991,1
29862797,1
29121241,1
25832542,1
4893510,1
33794967,1
1292895,1
32475072,1
894315,1
23638204,1
34216777,1
5254395,1
176950,1
34198416,1
18250943,1
33945696,1
31582610,1
26726242,1
33508428,1
34357070,1
28090927,1
23112128,1
31777541,1
32055517,1
29937671,1
32138852,1
32666338,1
32362065,1
29980807,1
25112903,1
33492085,1
29857116,1
30144835,1
34113228,1
30198645,1
33377295,1
33287388,1
34055839,1
1396206,1
24979729,1
32332746,1
32619172,1
31693790,1
33163638,1
27216436,1
33975178,1
29398388,1
31900588,1
6744932,1
30421001,1
33755095,1
29289738,1
32220255,1
32505632,1
615725,1
30015077,1
24084463,1
32687471,1
421629,1
32364998,1
33270002,1
8198886,1
28882412,1
33459343,1
28366790,1
32769996,1
5244629,1
33282085,1
29103947,1
34154696,1
1120356,1
20256922,1
33928227,1
14381307,1
29094286,1
30107011,1
21979367,1
32795493,1
19998682,1
32335748,1
12875038,1
34181663,1
27318867,1
31476752,1
34341383,1
26159784,1
29372252,1
32086394,1
34346109,1
12666648,1
31819763,1
33248135,1
27102579,1
34352005,1
25782236,1
32618866,1
31368193,1
32160884,1
33403195,1
26086374,1
27661748,1
27364933,1
29135668,1
31310078,1
3464565,1
28462961,1
17182226,1
34296533,1
1430040,1
11092366,1
24761874,1
32147346,1
27465745,1
33510856,1
29925509,1
27216650,1
34302245,1
25694737,1
22516617,1
32713076,1
16935807,1
33027162,1
32595974,1
32691643,1
31730847,1
32459115,1
33742659,1
29107390,1
28374330,1
28341235,1
29192825,1
33919350,1
34376198,1
2610999,1
33188654,1
7221102,1
34006020,1
33180986,1
5842533,1
21390241,1
3873805,1
14512613,1
34047111,1
31968768,1
34109773,1
34375600,1
29982028,1
31944349,1
33268615,1
2440913,1
25600765,1
30793916,1
33828353,1
29863241,1
34319160,1
1384240,1
27820346,1
33466252,1
34362280,1
32142126,1
31698970,1
14545254,1
32718282,1
33937112,1
29193558,1
34379961,1
33260052,1
28340017,1
32991256,1
34200275,1
27215229,1
33278050,1
21562462,1
33641800,1
34339401,1
34312962,1
32690791,1
33996202,1
360036,1
25352423,1
33535752,1
34346358,1
34330406,1
18924289,1
27461556,1
33877922,1
33293042,1
32687983,1
21076033,1
14432685,1
29123295,1
32729090,1
20565058,1
33529427,1
5225938,1
34334158,1
34369025,1
33406269,1
34065008,1
31984608,1
27066573,1
32496714,1
34327354,1
30855885,1
3922944,1
33531822,1
4040190,1
25656504,1
21007945,1
32667807,1
34376279,1
33909192,1
34339460,1
13604531,1
25544675,1
33386223,1
31515727,1
34375245,1
29888858,1
33218684,1
33538261,1
31383767,1
29232084,1
30523142,1
23180551,1
33064534,1
12981401,1
22910164,1
32964804,1
32929672,1
27134621,1
34189341,1
23348129,1
34381920,1
25101268,1
31732752,1
34130467,1
34200136,1
33746535,1
31770521,1
33653895,1
33262803,1
30100868,1
33547976,1
2846515,1
23154885,1
33907170,1
34339073,1
22731483,1
33498236,1
31596130,1
31819590,1
29235924,1
34211536,1
32087945,1
12191829,1
32925533,1
34120877,1
32566803,1
26842099,1
33304957,1
31822591,1
34168077,1
32915405,1
26259319,1
33045315,1
34330300,1
31136043,1
2630197,1
15816193,1
33796809,1
32029339,1
33278093,1
30236119,1
3480559,1
27505290,1
32869999,1
28512446,1
1239138,1
14861436,1
33697354,1
34378971,1
14048488,1
14996671,1
9050313,1
32474826,1
32304388,1
16056282,1
27045391,1
15436736,1
1499319,1
20702923,1
4340974,1
34106220,1
27608409,1
20069881,1
32774152,1
7277900,1
33897800,1
32447097,1
32742313,1
33925462,1
33225917,1
24188123,1
16047237,1
34087213,1
33565631,1
32615264,1
30078987,1
6604214,1
33955292,1
34165909,1
556041,1
34352343,1
30927997,1
28252728,1
22536566,1
22837487,1
31683570,1
29551565,1
19320577,1
29285370,1
29029987,1
26401142,1
33698355,1
33263430,1
33921291,1
25001232,1
34176640,1
27282646,1
27942655,1
33584103,1
34215191,1
31849048,1
34326918,1
27883800,1
33872614,1
34163804,1
851110,1
31983294,1
29598087,1
32385857,1
2821502,1
23022631,1
29380471,1
32206374,1
33818786,1
28898807,1
20228631,1
33782140,1
4460175,1
27641544,1
24750968,1
33881222,1
33604024,1
33166628,1
32246215,1
33622286,1
30227397,1
34147553,1
28036496,1
324007,1
33196832,1
33460214,1
6649895,1
33190427,1
27843827,1
22600061,1
22294175,1
34373176,1
33653597,1
2274233,1
4650847,1
162543,1
25606607,1
27858769,1
27983852,1
11854687,1
30101508,1
15669815,1
32296692,1
20424920,1
33224572,1
34153148,1
29316506,1
31527573,1
33712887,1
28048961,1
34375091,1
4127371,1
1695491,1
30150937,1
23761084,1
29935304,1
30191455,1
34086381,1
1537987,1
33497901,1
29092293,1
360029,1
33996869,1
32730212,1
29900990,1
27000839,1
34005356,1
33992324,1
32548550,1
21674058,1
34376755,1
25004853,1
33956108,1
34218393,1
31922094,1
33504253,1
33874476,1
32510094,1
12875216,1
13357962,1
32054335,1
14835863,1
34026600,1
33122715,1
31866883,1
29935582,1
32900181,1
21123832,1
28619888,1
33952162,1
32153594,1
23547666,1
28916925,1
21517604,1
33144779,1
28946434,1
34354946,1
33005430,1
33582774,1
28563241,1
26542284,1
11138266,1
24568529,1
14741606,1
34369891,1
22411911,1
24277210,1
3777560,1
5643486,1
33706836,1
28394742,1
27971995,1
33852130,1
33981558,1
29233353,1
21912794,1
22022987,1
30809332,1
32789982,1
31971203,1
27048897,1
33547332,1
34184739,1
33497881,1
31972253,1
34185966,1
20791889,1
33478724,1
33686752,1
34048476,1
7269004,1
31521196,1
3624710,1
17051301,1
34382556,1
34046224,1
32049075,1
13042760,1
12216082,1
33445683,1
1833699,1
32018048,1
33934622,1
29921617,1
32889235,1
34066531,1
3252221,1
31963632,1
33996220,1
33547914,1
20169611,1
32952308,1
33724359,1
23671936,1
34296383,1
33725726,1
29176040,1
33569038,1
33246707,1
31741404,1
34218877,1
25695599,1
34072463,1
18049,0.98
17400846,0.98
2212240,0.98
8638175,0.98
17943624,0.98
4881894,0.98
16673413,0.98
14092979,0.98
15900721,0.98
8282335,0.98
5348327,0.98
21697238,0.98
6446285,0.98
6398109,0.98
4685972,0.98
15671889,0.98
18125680,0.98
7953736,0.98
20183315,0.98
20899350,0.98
6149785,0.98
19280915,0.98
18750164,0.98
5646572,0.98
19067683,0.98
462250,0.98
6876407,0.98
9542972,0.98
3087806,0.98
3843851,0.98
15496133,0.98
11909984,0.98
20525217,0.98
20271721,0.98
10856797,0.98
19634591,0.98
18642048,0.98
8687833,0.98
21518257,0.91
277423,0.91
12138215,0.91
13048357,0.91
7322148,0.91
21666580,0.91
3817115,0.91
16589240,0.91
19450349,0.91
16075178,0.91
971702,0.91
4163389,0.91
1123019,0.91
2638288,0.91
4054831,0.91
2837103,0.91
2102136,0.91
3510109,0.91
9286550,0.91
1562850,0.91
5065877,0.91
4271133,0.91
15242246,0.91
20582180,0.91
1131535,0.91
14801952,0.91
14384132,0.91
562636,0.91
13186675,0.91
9022910,0.91
9272669,0.84
12926414,0.84
16620962,0.84
5191248,0.84
10744043,0.84
7465018,0.84
1351868,0.84
5668284,0.84
3700012,0.84
18718580,0.84
14507889,0.84
2899975,0.84
22244920,0.84
3678475,0.84
17914650,0.84
14309222,0.84
8749091,0.84
17149173,0.84
21877755,0.84
2446315,0.84
11842266,0.84
4754600,0.84
140529,0.84
7106812,0.84
23132291,0.84
777249,0.84
7476588,0.84
2821297,0.84
18336244,0.84
7111295,0.84
9468102,0.84
5871611,0.84
7364096,0.84
8996235,0.84
5581608,0.84
21564810,0.84
5822177,0.84
1442693,0.84
8354189,0.84
4003918,0.84
14163111,0.84
20117417,0.77
13017401,0.77
789496,0.77
7219815,0.77
1735199,0.77
6830787,0.77
11563184,0.77
15168352,0.77
4965902,0.77
2052423,0.77
10371696,0.77
2236632,0.77
19691259,0.77
20225217,0.77
8553038,0.77
3189715,0.77
20122997,0.77
6666899,0.77
22348591,0.77
13444885,0.77
2233027,0.77
9097462,0.77
491681,0.77
5906049,0.77
11229794,0.77
8466523,0.77
19737264,0.77
20371629,0.77
3136932,0.77
8709611,0.77
11526548,0.77
17370051,0.77
1687796,0.77
3832503,0.77
13156180,0.77
16215668,0.77
18343725,0.77
15245958,0.77
19464547,0.77
12884383,0.77
1253153,0.77
17826885,0.77
5220141,0.77
20696444,0.77
4012082,0.77
18948528,0.77
20696395,0.77
4586694,0.77
1404712,0.77
6225940,0.77
2648410,0.77
12120225,0.77
20743936,0.77
14768306,0.7
7100909,0.7
361383,0.7
4130751,0.7
6036266,0.7
14197307,0.7
10436124,0.7
17285418,0.7
9509418,0.7
5085355,0.7
4436029,0.7
21453442,0.7
9937805,0.7
3333620,0.7
7078599,0.7
4875057,0.7
6314500,0.7
1515853,0.7
6918777,0.7
6418692,0.7
1578640,0.7
4248147,0.7
14181131,0.7
9016410,0.7
2832762,0.7
13377378,0.7
11866885,0.7
15811833,0.7
17772295,0.7
1195784,0.7
17792084,0.7
5893965,0.7
12295637,0.7
9098043,0.7
9285558,0.7
1273881,0.7
21989678,0.7
512581,0.7
